TimeKey,FullTime,Hour,Hour12,AMPM,TimeOfDay,BusinessPeriod
165817,16:58:17,16,4,PM,Afternoon,Dinner
165818,16:58:18,16,4,PM,Afternoon,Dinner
165819,16:58:19,16,4,PM,Afternoon,Dinner
165820,16:58:20,16,4,PM,Afternoon,Dinner
165821,16:58:21,16,4,PM,Afternoon,Dinner
165822,16:58:22,16,4,PM,Afternoon,Dinner
165823,16:58:23,16,4,PM,Afternoon,Dinner
165824,16:58:24,16,4,PM,Afternoon,Dinner
165825,16:58:25,16,4,PM,Afternoon,Dinner
165826,16:58:26,16,4,PM,Afternoon,Dinner
165827,16:58:27,16,4,PM,Afternoon,Dinner
165828,16:58:28,16,4,PM,Afternoon,Dinner
165829,16:58:29,16,4,PM,Afternoon,Dinner
165830,16:58:30,16,4,PM,Afternoon,Dinner
165831,16:58:31,16,4,PM,Afternoon,Dinner
165832,16:58:32,16,4,PM,Afternoon,Dinner
165833,16:58:33,16,4,PM,Afternoon,Dinner
165834,16:58:34,16,4,PM,Afternoon,Dinner
165835,16:58:35,16,4,PM,Afternoon,Dinner
165836,16:58:36,16,4,PM,Afternoon,Dinner
165837,16:58:37,16,4,PM,Afternoon,Dinner
165838,16:58:38,16,4,PM,Afternoon,Dinner
165839,16:58:39,16,4,PM,Afternoon,Dinner
165840,16:58:40,16,4,PM,Afternoon,Dinner
165841,16:58:41,16,4,PM,Afternoon,Dinner
165842,16:58:42,16,4,PM,Afternoon,Dinner
165843,16:58:43,16,4,PM,Afternoon,Dinner
165844,16:58:44,16,4,PM,Afternoon,Dinner
165845,16:58:45,16,4,PM,Afternoon,Dinner
165846,16:58:46,16,4,PM,Afternoon,Dinner
165847,16:58:47,16,4,PM,Afternoon,Dinner
165848,16:58:48,16,4,PM,Afternoon,Dinner
165849,16:58:49,16,4,PM,Afternoon,Dinner
165850,16:58:50,16,4,PM,Afternoon,Dinner
165851,16:58:51,16,4,PM,Afternoon,Dinner
165852,16:58:52,16,4,PM,Afternoon,Dinner
165853,16:58:53,16,4,PM,Afternoon,Dinner
165854,16:58:54,16,4,PM,Afternoon,Dinner
165855,16:58:55,16,4,PM,Afternoon,Dinner
165856,16:58:56,16,4,PM,Afternoon,Dinner
165857,16:58:57,16,4,PM,Afternoon,Dinner
165858,16:58:58,16,4,PM,Afternoon,Dinner
165859,16:58:59,16,4,PM,Afternoon,Dinner
165900,16:59:00,16,4,PM,Afternoon,Dinner
165901,16:59:01,16,4,PM,Afternoon,Dinner
165902,16:59:02,16,4,PM,Afternoon,Dinner
165903,16:59:03,16,4,PM,Afternoon,Dinner
165904,16:59:04,16,4,PM,Afternoon,Dinner
165905,16:59:05,16,4,PM,Afternoon,Dinner
165906,16:59:06,16,4,PM,Afternoon,Dinner
165907,16:59:07,16,4,PM,Afternoon,Dinner
165908,16:59:08,16,4,PM,Afternoon,Dinner
165909,16:59:09,16,4,PM,Afternoon,Dinner
165910,16:59:10,16,4,PM,Afternoon,Dinner
165911,16:59:11,16,4,PM,Afternoon,Dinner
165912,16:59:12,16,4,PM,Afternoon,Dinner
165913,16:59:13,16,4,PM,Afternoon,Dinner
165914,16:59:14,16,4,PM,Afternoon,Dinner
165915,16:59:15,16,4,PM,Afternoon,Dinner
165916,16:59:16,16,4,PM,Afternoon,Dinner
165917,16:59:17,16,4,PM,Afternoon,Dinner
165918,16:59:18,16,4,PM,Afternoon,Dinner
165919,16:59:19,16,4,PM,Afternoon,Dinner
165920,16:59:20,16,4,PM,Afternoon,Dinner
165921,16:59:21,16,4,PM,Afternoon,Dinner
165922,16:59:22,16,4,PM,Afternoon,Dinner
165923,16:59:23,16,4,PM,Afternoon,Dinner
165924,16:59:24,16,4,PM,Afternoon,Dinner
165925,16:59:25,16,4,PM,Afternoon,Dinner
165926,16:59:26,16,4,PM,Afternoon,Dinner
165927,16:59:27,16,4,PM,Afternoon,Dinner
165928,16:59:28,16,4,PM,Afternoon,Dinner
165929,16:59:29,16,4,PM,Afternoon,Dinner
165930,16:59:30,16,4,PM,Afternoon,Dinner
165931,16:59:31,16,4,PM,Afternoon,Dinner
165932,16:59:32,16,4,PM,Afternoon,Dinner
165933,16:59:33,16,4,PM,Afternoon,Dinner
165934,16:59:34,16,4,PM,Afternoon,Dinner
165935,16:59:35,16,4,PM,Afternoon,Dinner
165936,16:59:36,16,4,PM,Afternoon,Dinner
165937,16:59:37,16,4,PM,Afternoon,Dinner
165938,16:59:38,16,4,PM,Afternoon,Dinner
165939,16:59:39,16,4,PM,Afternoon,Dinner
165940,16:59:40,16,4,PM,Afternoon,Dinner
165941,16:59:41,16,4,PM,Afternoon,Dinner
165942,16:59:42,16,4,PM,Afternoon,Dinner
165943,16:59:43,16,4,PM,Afternoon,Dinner
165944,16:59:44,16,4,PM,Afternoon,Dinner
165945,16:59:45,16,4,PM,Afternoon,Dinner
165946,16:59:46,16,4,PM,Afternoon,Dinner
165947,16:59:47,16,4,PM,Afternoon,Dinner
165948,16:59:48,16,4,PM,Afternoon,Dinner
165949,16:59:49,16,4,PM,Afternoon,Dinner
165950,16:59:50,16,4,PM,Afternoon,Dinner
165951,16:59:51,16,4,PM,Afternoon,Dinner
165952,16:59:52,16,4,PM,Afternoon,Dinner
165953,16:59:53,16,4,PM,Afternoon,Dinner
165954,16:59:54,16,4,PM,Afternoon,Dinner
165955,16:59:55,16,4,PM,Afternoon,Dinner
165956,16:59:56,16,4,PM,Afternoon,Dinner
165957,16:59:57,16,4,PM,Afternoon,Dinner
165958,16:59:58,16,4,PM,Afternoon,Dinner
165959,16:59:59,16,4,PM,Afternoon,Dinner
170000,17:00:00,17,5,PM,Evening,Dinner
170001,17:00:01,17,5,PM,Evening,Dinner
170002,17:00:02,17,5,PM,Evening,Dinner
170003,17:00:03,17,5,PM,Evening,Dinner
170004,17:00:04,17,5,PM,Evening,Dinner
170005,17:00:05,17,5,PM,Evening,Dinner
170006,17:00:06,17,5,PM,Evening,Dinner
170007,17:00:07,17,5,PM,Evening,Dinner
170008,17:00:08,17,5,PM,Evening,Dinner
170009,17:00:09,17,5,PM,Evening,Dinner
170010,17:00:10,17,5,PM,Evening,Dinner
170011,17:00:11,17,5,PM,Evening,Dinner
170012,17:00:12,17,5,PM,Evening,Dinner
170013,17:00:13,17,5,PM,Evening,Dinner
170014,17:00:14,17,5,PM,Evening,Dinner
170015,17:00:15,17,5,PM,Evening,Dinner
170016,17:00:16,17,5,PM,Evening,Dinner
170017,17:00:17,17,5,PM,Evening,Dinner
170018,17:00:18,17,5,PM,Evening,Dinner
170019,17:00:19,17,5,PM,Evening,Dinner
170020,17:00:20,17,5,PM,Evening,Dinner
170021,17:00:21,17,5,PM,Evening,Dinner
170022,17:00:22,17,5,PM,Evening,Dinner
170023,17:00:23,17,5,PM,Evening,Dinner
170024,17:00:24,17,5,PM,Evening,Dinner
170025,17:00:25,17,5,PM,Evening,Dinner
170026,17:00:26,17,5,PM,Evening,Dinner
170027,17:00:27,17,5,PM,Evening,Dinner
170028,17:00:28,17,5,PM,Evening,Dinner
170029,17:00:29,17,5,PM,Evening,Dinner
170030,17:00:30,17,5,PM,Evening,Dinner
170031,17:00:31,17,5,PM,Evening,Dinner
170032,17:00:32,17,5,PM,Evening,Dinner
170033,17:00:33,17,5,PM,Evening,Dinner
170034,17:00:34,17,5,PM,Evening,Dinner
170035,17:00:35,17,5,PM,Evening,Dinner
170036,17:00:36,17,5,PM,Evening,Dinner
170037,17:00:37,17,5,PM,Evening,Dinner
170038,17:00:38,17,5,PM,Evening,Dinner
170039,17:00:39,17,5,PM,Evening,Dinner
170040,17:00:40,17,5,PM,Evening,Dinner
170041,17:00:41,17,5,PM,Evening,Dinner
170042,17:00:42,17,5,PM,Evening,Dinner
170043,17:00:43,17,5,PM,Evening,Dinner
170044,17:00:44,17,5,PM,Evening,Dinner
170045,17:00:45,17,5,PM,Evening,Dinner
170046,17:00:46,17,5,PM,Evening,Dinner
170047,17:00:47,17,5,PM,Evening,Dinner
170048,17:00:48,17,5,PM,Evening,Dinner
170049,17:00:49,17,5,PM,Evening,Dinner
170050,17:00:50,17,5,PM,Evening,Dinner
170051,17:00:51,17,5,PM,Evening,Dinner
170052,17:00:52,17,5,PM,Evening,Dinner
170053,17:00:53,17,5,PM,Evening,Dinner
170054,17:00:54,17,5,PM,Evening,Dinner
170055,17:00:55,17,5,PM,Evening,Dinner
170056,17:00:56,17,5,PM,Evening,Dinner
170057,17:00:57,17,5,PM,Evening,Dinner
170058,17:00:58,17,5,PM,Evening,Dinner
170059,17:00:59,17,5,PM,Evening,Dinner
170100,17:01:00,17,5,PM,Evening,Dinner
170101,17:01:01,17,5,PM,Evening,Dinner
170102,17:01:02,17,5,PM,Evening,Dinner
170103,17:01:03,17,5,PM,Evening,Dinner
170104,17:01:04,17,5,PM,Evening,Dinner
170105,17:01:05,17,5,PM,Evening,Dinner
170106,17:01:06,17,5,PM,Evening,Dinner
170107,17:01:07,17,5,PM,Evening,Dinner
170108,17:01:08,17,5,PM,Evening,Dinner
170109,17:01:09,17,5,PM,Evening,Dinner
170110,17:01:10,17,5,PM,Evening,Dinner
170111,17:01:11,17,5,PM,Evening,Dinner
170112,17:01:12,17,5,PM,Evening,Dinner
170113,17:01:13,17,5,PM,Evening,Dinner
170114,17:01:14,17,5,PM,Evening,Dinner
170115,17:01:15,17,5,PM,Evening,Dinner
170116,17:01:16,17,5,PM,Evening,Dinner
170117,17:01:17,17,5,PM,Evening,Dinner
170118,17:01:18,17,5,PM,Evening,Dinner
170119,17:01:19,17,5,PM,Evening,Dinner
170120,17:01:20,17,5,PM,Evening,Dinner
170121,17:01:21,17,5,PM,Evening,Dinner
170122,17:01:22,17,5,PM,Evening,Dinner
170123,17:01:23,17,5,PM,Evening,Dinner
170124,17:01:24,17,5,PM,Evening,Dinner
170125,17:01:25,17,5,PM,Evening,Dinner
170126,17:01:26,17,5,PM,Evening,Dinner
170127,17:01:27,17,5,PM,Evening,Dinner
170128,17:01:28,17,5,PM,Evening,Dinner
170129,17:01:29,17,5,PM,Evening,Dinner
170130,17:01:30,17,5,PM,Evening,Dinner
170131,17:01:31,17,5,PM,Evening,Dinner
170132,17:01:32,17,5,PM,Evening,Dinner
170133,17:01:33,17,5,PM,Evening,Dinner
170134,17:01:34,17,5,PM,Evening,Dinner
170135,17:01:35,17,5,PM,Evening,Dinner
170136,17:01:36,17,5,PM,Evening,Dinner
170137,17:01:37,17,5,PM,Evening,Dinner
170138,17:01:38,17,5,PM,Evening,Dinner
170139,17:01:39,17,5,PM,Evening,Dinner
170140,17:01:40,17,5,PM,Evening,Dinner
170141,17:01:41,17,5,PM,Evening,Dinner
170142,17:01:42,17,5,PM,Evening,Dinner
170143,17:01:43,17,5,PM,Evening,Dinner
170144,17:01:44,17,5,PM,Evening,Dinner
170145,17:01:45,17,5,PM,Evening,Dinner
170146,17:01:46,17,5,PM,Evening,Dinner
170147,17:01:47,17,5,PM,Evening,Dinner
170148,17:01:48,17,5,PM,Evening,Dinner
170149,17:01:49,17,5,PM,Evening,Dinner
170150,17:01:50,17,5,PM,Evening,Dinner
170151,17:01:51,17,5,PM,Evening,Dinner
170152,17:01:52,17,5,PM,Evening,Dinner
170153,17:01:53,17,5,PM,Evening,Dinner
170154,17:01:54,17,5,PM,Evening,Dinner
170155,17:01:55,17,5,PM,Evening,Dinner
170156,17:01:56,17,5,PM,Evening,Dinner
170157,17:01:57,17,5,PM,Evening,Dinner
170158,17:01:58,17,5,PM,Evening,Dinner
170159,17:01:59,17,5,PM,Evening,Dinner
170200,17:02:00,17,5,PM,Evening,Dinner
170201,17:02:01,17,5,PM,Evening,Dinner
170202,17:02:02,17,5,PM,Evening,Dinner
170203,17:02:03,17,5,PM,Evening,Dinner
170204,17:02:04,17,5,PM,Evening,Dinner
170205,17:02:05,17,5,PM,Evening,Dinner
170206,17:02:06,17,5,PM,Evening,Dinner
170207,17:02:07,17,5,PM,Evening,Dinner
170208,17:02:08,17,5,PM,Evening,Dinner
170209,17:02:09,17,5,PM,Evening,Dinner
170210,17:02:10,17,5,PM,Evening,Dinner
170211,17:02:11,17,5,PM,Evening,Dinner
170212,17:02:12,17,5,PM,Evening,Dinner
170213,17:02:13,17,5,PM,Evening,Dinner
170214,17:02:14,17,5,PM,Evening,Dinner
170215,17:02:15,17,5,PM,Evening,Dinner
170216,17:02:16,17,5,PM,Evening,Dinner
170217,17:02:17,17,5,PM,Evening,Dinner
170218,17:02:18,17,5,PM,Evening,Dinner
170219,17:02:19,17,5,PM,Evening,Dinner
170220,17:02:20,17,5,PM,Evening,Dinner
170221,17:02:21,17,5,PM,Evening,Dinner
170222,17:02:22,17,5,PM,Evening,Dinner
170223,17:02:23,17,5,PM,Evening,Dinner
170224,17:02:24,17,5,PM,Evening,Dinner
170225,17:02:25,17,5,PM,Evening,Dinner
170226,17:02:26,17,5,PM,Evening,Dinner
170227,17:02:27,17,5,PM,Evening,Dinner
170228,17:02:28,17,5,PM,Evening,Dinner
170229,17:02:29,17,5,PM,Evening,Dinner
170230,17:02:30,17,5,PM,Evening,Dinner
170231,17:02:31,17,5,PM,Evening,Dinner
170232,17:02:32,17,5,PM,Evening,Dinner
170233,17:02:33,17,5,PM,Evening,Dinner
170234,17:02:34,17,5,PM,Evening,Dinner
170235,17:02:35,17,5,PM,Evening,Dinner
170236,17:02:36,17,5,PM,Evening,Dinner
170237,17:02:37,17,5,PM,Evening,Dinner
170238,17:02:38,17,5,PM,Evening,Dinner
170239,17:02:39,17,5,PM,Evening,Dinner
170240,17:02:40,17,5,PM,Evening,Dinner
170241,17:02:41,17,5,PM,Evening,Dinner
170242,17:02:42,17,5,PM,Evening,Dinner
170243,17:02:43,17,5,PM,Evening,Dinner
170244,17:02:44,17,5,PM,Evening,Dinner
170245,17:02:45,17,5,PM,Evening,Dinner
170246,17:02:46,17,5,PM,Evening,Dinner
170247,17:02:47,17,5,PM,Evening,Dinner
170248,17:02:48,17,5,PM,Evening,Dinner
170249,17:02:49,17,5,PM,Evening,Dinner
170250,17:02:50,17,5,PM,Evening,Dinner
170251,17:02:51,17,5,PM,Evening,Dinner
170252,17:02:52,17,5,PM,Evening,Dinner
170253,17:02:53,17,5,PM,Evening,Dinner
170254,17:02:54,17,5,PM,Evening,Dinner
170255,17:02:55,17,5,PM,Evening,Dinner
170256,17:02:56,17,5,PM,Evening,Dinner
170257,17:02:57,17,5,PM,Evening,Dinner
170258,17:02:58,17,5,PM,Evening,Dinner
170259,17:02:59,17,5,PM,Evening,Dinner
170300,17:03:00,17,5,PM,Evening,Dinner
170301,17:03:01,17,5,PM,Evening,Dinner
170302,17:03:02,17,5,PM,Evening,Dinner
170303,17:03:03,17,5,PM,Evening,Dinner
170304,17:03:04,17,5,PM,Evening,Dinner
170305,17:03:05,17,5,PM,Evening,Dinner
170306,17:03:06,17,5,PM,Evening,Dinner
170307,17:03:07,17,5,PM,Evening,Dinner
170308,17:03:08,17,5,PM,Evening,Dinner
170309,17:03:09,17,5,PM,Evening,Dinner
170310,17:03:10,17,5,PM,Evening,Dinner
170311,17:03:11,17,5,PM,Evening,Dinner
170312,17:03:12,17,5,PM,Evening,Dinner
170313,17:03:13,17,5,PM,Evening,Dinner
170314,17:03:14,17,5,PM,Evening,Dinner
170315,17:03:15,17,5,PM,Evening,Dinner
170316,17:03:16,17,5,PM,Evening,Dinner
170317,17:03:17,17,5,PM,Evening,Dinner
170318,17:03:18,17,5,PM,Evening,Dinner
170319,17:03:19,17,5,PM,Evening,Dinner
170320,17:03:20,17,5,PM,Evening,Dinner
170321,17:03:21,17,5,PM,Evening,Dinner
170322,17:03:22,17,5,PM,Evening,Dinner
170323,17:03:23,17,5,PM,Evening,Dinner
170324,17:03:24,17,5,PM,Evening,Dinner
170325,17:03:25,17,5,PM,Evening,Dinner
170326,17:03:26,17,5,PM,Evening,Dinner
170327,17:03:27,17,5,PM,Evening,Dinner
170328,17:03:28,17,5,PM,Evening,Dinner
170329,17:03:29,17,5,PM,Evening,Dinner
170330,17:03:30,17,5,PM,Evening,Dinner
170331,17:03:31,17,5,PM,Evening,Dinner
170332,17:03:32,17,5,PM,Evening,Dinner
170333,17:03:33,17,5,PM,Evening,Dinner
170334,17:03:34,17,5,PM,Evening,Dinner
170335,17:03:35,17,5,PM,Evening,Dinner
170336,17:03:36,17,5,PM,Evening,Dinner
170337,17:03:37,17,5,PM,Evening,Dinner
170338,17:03:38,17,5,PM,Evening,Dinner
170339,17:03:39,17,5,PM,Evening,Dinner
170340,17:03:40,17,5,PM,Evening,Dinner
170341,17:03:41,17,5,PM,Evening,Dinner
170342,17:03:42,17,5,PM,Evening,Dinner
170343,17:03:43,17,5,PM,Evening,Dinner
170344,17:03:44,17,5,PM,Evening,Dinner
170345,17:03:45,17,5,PM,Evening,Dinner
170346,17:03:46,17,5,PM,Evening,Dinner
170347,17:03:47,17,5,PM,Evening,Dinner
170348,17:03:48,17,5,PM,Evening,Dinner
170349,17:03:49,17,5,PM,Evening,Dinner
170350,17:03:50,17,5,PM,Evening,Dinner
170351,17:03:51,17,5,PM,Evening,Dinner
170352,17:03:52,17,5,PM,Evening,Dinner
170353,17:03:53,17,5,PM,Evening,Dinner
170354,17:03:54,17,5,PM,Evening,Dinner
170355,17:03:55,17,5,PM,Evening,Dinner
170356,17:03:56,17,5,PM,Evening,Dinner
170357,17:03:57,17,5,PM,Evening,Dinner
170358,17:03:58,17,5,PM,Evening,Dinner
170359,17:03:59,17,5,PM,Evening,Dinner
170400,17:04:00,17,5,PM,Evening,Dinner
170401,17:04:01,17,5,PM,Evening,Dinner
170402,17:04:02,17,5,PM,Evening,Dinner
170403,17:04:03,17,5,PM,Evening,Dinner
170404,17:04:04,17,5,PM,Evening,Dinner
170405,17:04:05,17,5,PM,Evening,Dinner
170406,17:04:06,17,5,PM,Evening,Dinner
170407,17:04:07,17,5,PM,Evening,Dinner
170408,17:04:08,17,5,PM,Evening,Dinner
170409,17:04:09,17,5,PM,Evening,Dinner
170410,17:04:10,17,5,PM,Evening,Dinner
170411,17:04:11,17,5,PM,Evening,Dinner
170412,17:04:12,17,5,PM,Evening,Dinner
170413,17:04:13,17,5,PM,Evening,Dinner
170414,17:04:14,17,5,PM,Evening,Dinner
170415,17:04:15,17,5,PM,Evening,Dinner
170416,17:04:16,17,5,PM,Evening,Dinner
170417,17:04:17,17,5,PM,Evening,Dinner
170418,17:04:18,17,5,PM,Evening,Dinner
170419,17:04:19,17,5,PM,Evening,Dinner
170420,17:04:20,17,5,PM,Evening,Dinner
170421,17:04:21,17,5,PM,Evening,Dinner
170422,17:04:22,17,5,PM,Evening,Dinner
170423,17:04:23,17,5,PM,Evening,Dinner
170424,17:04:24,17,5,PM,Evening,Dinner
170425,17:04:25,17,5,PM,Evening,Dinner
170426,17:04:26,17,5,PM,Evening,Dinner
170427,17:04:27,17,5,PM,Evening,Dinner
170428,17:04:28,17,5,PM,Evening,Dinner
170429,17:04:29,17,5,PM,Evening,Dinner
170430,17:04:30,17,5,PM,Evening,Dinner
170431,17:04:31,17,5,PM,Evening,Dinner
170432,17:04:32,17,5,PM,Evening,Dinner
170433,17:04:33,17,5,PM,Evening,Dinner
170434,17:04:34,17,5,PM,Evening,Dinner
170435,17:04:35,17,5,PM,Evening,Dinner
170436,17:04:36,17,5,PM,Evening,Dinner
170437,17:04:37,17,5,PM,Evening,Dinner
170438,17:04:38,17,5,PM,Evening,Dinner
170439,17:04:39,17,5,PM,Evening,Dinner
170440,17:04:40,17,5,PM,Evening,Dinner
170441,17:04:41,17,5,PM,Evening,Dinner
170442,17:04:42,17,5,PM,Evening,Dinner
170443,17:04:43,17,5,PM,Evening,Dinner
170444,17:04:44,17,5,PM,Evening,Dinner
170445,17:04:45,17,5,PM,Evening,Dinner
170446,17:04:46,17,5,PM,Evening,Dinner
170447,17:04:47,17,5,PM,Evening,Dinner
170448,17:04:48,17,5,PM,Evening,Dinner
170449,17:04:49,17,5,PM,Evening,Dinner
170450,17:04:50,17,5,PM,Evening,Dinner
170451,17:04:51,17,5,PM,Evening,Dinner
170452,17:04:52,17,5,PM,Evening,Dinner
170453,17:04:53,17,5,PM,Evening,Dinner
170454,17:04:54,17,5,PM,Evening,Dinner
170455,17:04:55,17,5,PM,Evening,Dinner
170456,17:04:56,17,5,PM,Evening,Dinner
170457,17:04:57,17,5,PM,Evening,Dinner
170458,17:04:58,17,5,PM,Evening,Dinner
170459,17:04:59,17,5,PM,Evening,Dinner
170500,17:05:00,17,5,PM,Evening,Dinner
170501,17:05:01,17,5,PM,Evening,Dinner
170502,17:05:02,17,5,PM,Evening,Dinner
170503,17:05:03,17,5,PM,Evening,Dinner
170504,17:05:04,17,5,PM,Evening,Dinner
170505,17:05:05,17,5,PM,Evening,Dinner
170506,17:05:06,17,5,PM,Evening,Dinner
170507,17:05:07,17,5,PM,Evening,Dinner
170508,17:05:08,17,5,PM,Evening,Dinner
170509,17:05:09,17,5,PM,Evening,Dinner
170510,17:05:10,17,5,PM,Evening,Dinner
170511,17:05:11,17,5,PM,Evening,Dinner
170512,17:05:12,17,5,PM,Evening,Dinner
170513,17:05:13,17,5,PM,Evening,Dinner
170514,17:05:14,17,5,PM,Evening,Dinner
170515,17:05:15,17,5,PM,Evening,Dinner
170516,17:05:16,17,5,PM,Evening,Dinner
170517,17:05:17,17,5,PM,Evening,Dinner
170518,17:05:18,17,5,PM,Evening,Dinner
170519,17:05:19,17,5,PM,Evening,Dinner
170520,17:05:20,17,5,PM,Evening,Dinner
170521,17:05:21,17,5,PM,Evening,Dinner
170522,17:05:22,17,5,PM,Evening,Dinner
170523,17:05:23,17,5,PM,Evening,Dinner
170524,17:05:24,17,5,PM,Evening,Dinner
170525,17:05:25,17,5,PM,Evening,Dinner
170526,17:05:26,17,5,PM,Evening,Dinner
170527,17:05:27,17,5,PM,Evening,Dinner
170528,17:05:28,17,5,PM,Evening,Dinner
170529,17:05:29,17,5,PM,Evening,Dinner
170530,17:05:30,17,5,PM,Evening,Dinner
170531,17:05:31,17,5,PM,Evening,Dinner
170532,17:05:32,17,5,PM,Evening,Dinner
170533,17:05:33,17,5,PM,Evening,Dinner
170534,17:05:34,17,5,PM,Evening,Dinner
170535,17:05:35,17,5,PM,Evening,Dinner
170536,17:05:36,17,5,PM,Evening,Dinner
170537,17:05:37,17,5,PM,Evening,Dinner
170538,17:05:38,17,5,PM,Evening,Dinner
170539,17:05:39,17,5,PM,Evening,Dinner
170540,17:05:40,17,5,PM,Evening,Dinner
170541,17:05:41,17,5,PM,Evening,Dinner
170542,17:05:42,17,5,PM,Evening,Dinner
170543,17:05:43,17,5,PM,Evening,Dinner
170544,17:05:44,17,5,PM,Evening,Dinner
170545,17:05:45,17,5,PM,Evening,Dinner
170546,17:05:46,17,5,PM,Evening,Dinner
170547,17:05:47,17,5,PM,Evening,Dinner
170548,17:05:48,17,5,PM,Evening,Dinner
170549,17:05:49,17,5,PM,Evening,Dinner
170550,17:05:50,17,5,PM,Evening,Dinner
170551,17:05:51,17,5,PM,Evening,Dinner
170552,17:05:52,17,5,PM,Evening,Dinner
170553,17:05:53,17,5,PM,Evening,Dinner
170554,17:05:54,17,5,PM,Evening,Dinner
170555,17:05:55,17,5,PM,Evening,Dinner
170556,17:05:56,17,5,PM,Evening,Dinner
170557,17:05:57,17,5,PM,Evening,Dinner
170558,17:05:58,17,5,PM,Evening,Dinner
170559,17:05:59,17,5,PM,Evening,Dinner
170600,17:06:00,17,5,PM,Evening,Dinner
170601,17:06:01,17,5,PM,Evening,Dinner
170602,17:06:02,17,5,PM,Evening,Dinner
170603,17:06:03,17,5,PM,Evening,Dinner
170604,17:06:04,17,5,PM,Evening,Dinner
170605,17:06:05,17,5,PM,Evening,Dinner
170606,17:06:06,17,5,PM,Evening,Dinner
170607,17:06:07,17,5,PM,Evening,Dinner
170608,17:06:08,17,5,PM,Evening,Dinner
170609,17:06:09,17,5,PM,Evening,Dinner
170610,17:06:10,17,5,PM,Evening,Dinner
170611,17:06:11,17,5,PM,Evening,Dinner
170612,17:06:12,17,5,PM,Evening,Dinner
170613,17:06:13,17,5,PM,Evening,Dinner
170614,17:06:14,17,5,PM,Evening,Dinner
170615,17:06:15,17,5,PM,Evening,Dinner
170616,17:06:16,17,5,PM,Evening,Dinner
170617,17:06:17,17,5,PM,Evening,Dinner
170618,17:06:18,17,5,PM,Evening,Dinner
170619,17:06:19,17,5,PM,Evening,Dinner
170620,17:06:20,17,5,PM,Evening,Dinner
170621,17:06:21,17,5,PM,Evening,Dinner
170622,17:06:22,17,5,PM,Evening,Dinner
170623,17:06:23,17,5,PM,Evening,Dinner
170624,17:06:24,17,5,PM,Evening,Dinner
170625,17:06:25,17,5,PM,Evening,Dinner
170626,17:06:26,17,5,PM,Evening,Dinner
170627,17:06:27,17,5,PM,Evening,Dinner
170628,17:06:28,17,5,PM,Evening,Dinner
170629,17:06:29,17,5,PM,Evening,Dinner
170630,17:06:30,17,5,PM,Evening,Dinner
170631,17:06:31,17,5,PM,Evening,Dinner
170632,17:06:32,17,5,PM,Evening,Dinner
170633,17:06:33,17,5,PM,Evening,Dinner
170634,17:06:34,17,5,PM,Evening,Dinner
170635,17:06:35,17,5,PM,Evening,Dinner
170636,17:06:36,17,5,PM,Evening,Dinner
170637,17:06:37,17,5,PM,Evening,Dinner
170638,17:06:38,17,5,PM,Evening,Dinner
170639,17:06:39,17,5,PM,Evening,Dinner
170640,17:06:40,17,5,PM,Evening,Dinner
170641,17:06:41,17,5,PM,Evening,Dinner
170642,17:06:42,17,5,PM,Evening,Dinner
170643,17:06:43,17,5,PM,Evening,Dinner
170644,17:06:44,17,5,PM,Evening,Dinner
170645,17:06:45,17,5,PM,Evening,Dinner
170646,17:06:46,17,5,PM,Evening,Dinner
170647,17:06:47,17,5,PM,Evening,Dinner
170648,17:06:48,17,5,PM,Evening,Dinner
170649,17:06:49,17,5,PM,Evening,Dinner
170650,17:06:50,17,5,PM,Evening,Dinner
170651,17:06:51,17,5,PM,Evening,Dinner
170652,17:06:52,17,5,PM,Evening,Dinner
170653,17:06:53,17,5,PM,Evening,Dinner
170654,17:06:54,17,5,PM,Evening,Dinner
170655,17:06:55,17,5,PM,Evening,Dinner
170656,17:06:56,17,5,PM,Evening,Dinner
170657,17:06:57,17,5,PM,Evening,Dinner
170658,17:06:58,17,5,PM,Evening,Dinner
170659,17:06:59,17,5,PM,Evening,Dinner
170700,17:07:00,17,5,PM,Evening,Dinner
170701,17:07:01,17,5,PM,Evening,Dinner
170702,17:07:02,17,5,PM,Evening,Dinner
170703,17:07:03,17,5,PM,Evening,Dinner
170704,17:07:04,17,5,PM,Evening,Dinner
170705,17:07:05,17,5,PM,Evening,Dinner
170706,17:07:06,17,5,PM,Evening,Dinner
170707,17:07:07,17,5,PM,Evening,Dinner
170708,17:07:08,17,5,PM,Evening,Dinner
170709,17:07:09,17,5,PM,Evening,Dinner
170710,17:07:10,17,5,PM,Evening,Dinner
170711,17:07:11,17,5,PM,Evening,Dinner
170712,17:07:12,17,5,PM,Evening,Dinner
170713,17:07:13,17,5,PM,Evening,Dinner
170714,17:07:14,17,5,PM,Evening,Dinner
170715,17:07:15,17,5,PM,Evening,Dinner
170716,17:07:16,17,5,PM,Evening,Dinner
170717,17:07:17,17,5,PM,Evening,Dinner
170718,17:07:18,17,5,PM,Evening,Dinner
170719,17:07:19,17,5,PM,Evening,Dinner
170720,17:07:20,17,5,PM,Evening,Dinner
170721,17:07:21,17,5,PM,Evening,Dinner
170722,17:07:22,17,5,PM,Evening,Dinner
170723,17:07:23,17,5,PM,Evening,Dinner
170724,17:07:24,17,5,PM,Evening,Dinner
170725,17:07:25,17,5,PM,Evening,Dinner
170726,17:07:26,17,5,PM,Evening,Dinner
